Symbol	Liver_d16_Cyt49	Liver_d5_Cyt49	Liver_d8_Cyt49	Panc_d12_Cyt49	Panc_d5_Cyt49	Panc_d8_Cyt49	ESC_Cyt49
KLHDC7A	103.9691054	104.6725066	100.1663031	107.0347632	108.4012327	105.0749082	111.1755612
KLHDC7B	96.35663076	93.43740325	89.49032358	92.28987714	96.40673501	97.13285292	97.01997782
KLHDC8A	102.8008198	113.433907	117.3796685	109.0515338	104.5736998	106.5483343	111.5834924
KLHDC8B	1034.10972	552.9756897	728.1479238	998.4690089	518.9392601	716.3694652	412.1527169
KLHDC9	211.4741337	412.8121711	184.6000455	290.8605759	352.5783392	316.7566405	323.0542919
KLHL1	108.1694207	104.481896	103.0985423	105.1083406	101.4258962	104.1764442	105.7065627
KLHL10	90.21028722	94.82791439	91.48147257	92.55829489	89.56533051	91.66601451	95.58509065
KLHL11	104.4557521	112.604816	109.8327715	105.760412	106.532877	106.6283158	107.7104288
KLHL12	629.981401	949.4067007	699.2982886	692.9169348	973.3053699	844.2710347	971.4145788
KLHL13	188.2963313	198.2186107	210.9270149	178.3842075	168.4689985	221.9293178	156.1598323
KLHL14	106.9645932	220.6395872	177.5101321	107.7117311	132.9679495	106.4456987	107.2969213
KLHL15	99.2907292	94.365661	102.5138944	97.20247831	96.97627316	100.44205	99.64874288
KLHL17	129.5054278	143.5890908	150.2868257	130.7197528	145.4114889	131.4921123	131.9010305
KLHL18	182.171213	154.2533717	214.4949258	173.587686	190.9840142	218.6012899	200.6942375
KLHL2	213.2863161	367.4366925	210.2552715	528.0174122	263.5129772	859.5686194	208.3004314
KLHL20	225.7951281	245.7002688	238.208743	297.6021896	297.8645902	348.1151179	241.8566587
KLHL21	141.9322885	119.7630183	150.0558534	125.1212536	128.90768	134.9211602	140.6880466
KLHL22	810.097677	787.5456425	971.0263589	939.3064935	744.8951163	704.3683158	368.2248508
KLHL23	229.6304508	373.8131217	216.3081508	284.1016508	458.3024665	267.9865546	292.935094
KLHL24	940.0380266	652.2945486	763.8457435	842.7273365	716.8145003	886.9954742	419.0649385
KLHL25	130.0071436	141.6039122	128.2447901	132.6118607	130.1613649	130.502072	137.0566366
KLHL26	124.7820556	138.5329803	132.6719679	136.8452926	146.1474596	130.755462	131.9232793
KLHL28	438.1013116	294.7301044	475.5902658	423.0994977	354.9197235	501.3128669	318.6374205
KLHL29	253.1749997	173.9660831	259.4221792	370.8736566	170.8459134	238.8725048	185.6721482
KLHL3	806.4092501	581.5022759	504.7890698	855.1846332	696.25391	820.5892671	585.2742232
KLHL30	88.29107762	91.38750646	89.83329424	91.6009053	97.96883179	90.87659733	91.42655088
KLHL31	98.03596379	98.83158279	103.673836	98.53042991	92.41598427	91.41669868	94.78366998
KLHL32	120.9865027	111.9191759	115.4420238	121.7321794	110.1869753	136.2661959	106.1583804
KLHL33	103.1866736	111.0917756	108.0932118	107.3781792	113.0228194	105.7565973	107.4697369
KLHL34	95.53206486	93.52492093	103.6583259	95.37018445	96.46146566	95.8153064	106.0398794
KLHL35	116.3924745	117.2060624	129.2169018	256.2397212	111.7690385	200.2823257	125.483858
KLHL36	339.4364923	364.6631912	333.7090636	263.1907736	275.4311475	266.0039776	412.1491473
KLHL38	112.0073113	107.7127515	113.446084	105.8350609	111.3505467	108.0805466	109.637912
KLHL4	94.89234513	222.3394694	200.2160623	118.8938885	253.3955065	172.8940137	231.6994053
KLHL5	861.3033625	437.5104885	677.4343828	805.7080565	513.8641266	816.6364999	330.1258521
KLHL6	95.3733141	100.2805284	94.33108224	92.8109185	96.79251572	100.979167	99.07021915
KLHL7	332.8973084	281.6793167	488.539656	395.9156099	359.4464174	595.1671236	325.459062
KLHL8	359.1500309	305.5277601	521.7589362	343.5352476	319.6617961	322.2184311	264.9180033
KLHL9	1565.358254	1955.810381	1832.815338	2425.70492	1769.375051	2565.382809	1075.126416
KLK1	100.1532353	100.8571211	105.3760406	99.77449665	100.7722976	104.4903482	121.3429401
KLK10	113.1827345	114.2401737	117.0730566	108.3855836	110.3248051	110.1480654	120.5068322
KLK11	105.1866085	129.165458	132.4244202	114.371192	174.2768849	138.8048184	107.4564647
KLK12	89.68670271	94.31356391	108.2866169	221.5725714	114.1862695	264.8270028	92.64196926
KLK13	95.54620234	99.84612928	107.6736583	94.72641999	95.56353333	103.239275	120.5291118
KLK14	96.48146997	105.3563124	107.4273129	95.0765491	98.78018348	96.93801755	96.11006209
KLK15	95.53255227	94.07774391	94.17599843	95.43674961	93.83996354	89.50565523	96.32844953
KLK2	102.0219819	102.853956	97.69936305	101.1111517	101.9314908	98.46634656	100.7932233
KLK3	110.7886577	98.71607806	102.0201274	108.0447795	102.9870759	107.9833989	99.61579504
KLK4	113.0645008	99.70840766	106.886949	100.3048925	95.40285271	98.20223446	111.4742024
KLK5	94.97926852	95.07843881	96.21636297	95.09047939	95.9593281	93.12932491	106.0296385
KLK6	356.778568	117.2164208	130.5455669	113.7881026	112.8650439	121.3140448	125.3694708
KLK7	126.0151367	103.7025179	106.3680463	100.1218098	104.7318239	94.24357264	105.9679514
KLK8	93.11447821	95.77002889	93.43109664	91.66874885	96.61943538	96.15919093	100.8887379
KLK9	87.45536074	85.79793641	87.84901519	91.44220929	86.31996628	85.7917356	85.75730189
KLKB1	208.3679985	97.85633881	110.1320455	107.5265329	102.2622513	103.0216098	209.1247924
KLKBL4	103.1618179	95.3639952	98.33113897	93.85764664	96.93705796	92.90880297	98.02389324
KLKP1	93.48679433	94.71527242	94.05302609	89.31420931	92.03107828	90.23158808	92.22576182
KLRAQ1	724.3168482	586.4481479	646.0778445	898.1744188	488.8867399	689.8524464	552.8271549
KLRB1	103.0274728	104.5892999	105.6149916	99.21231269	106.7966081	105.5197052	102.0119886
KLRC1	100.4937615	103.3647057	94.79079011	99.31412429	101.5467594	99.76736242	99.30035822
KLRC2	90.08168294	91.99374403	98.83144294	92.58509788	94.14667474	91.84238425	91.16830948
KLRC3	92.12736925	94.42702773	92.10641959	92.31875261	92.52307854	90.62777735	94.01822325
KLRC4	109.0849159	99.62379047	105.6832334	104.2808916	99.17141418	104.1196487	104.5431407
KLRD1	95.58255376	93.80581095	95.62926185	98.7011802	97.09282574	100.3117485	92.8414149
KLRF1	102.7692578	100.4288081	103.3958483	105.730927	106.0289074	102.8790038	107.5887368
KLRG1	112.44349	106.1763284	109.9953426	119.0415853	111.4844729	125.6546944	155.6251124
KLRG2	89.74396554	118.7907656	89.71473852	93.23540204	101.3403454	94.29287152	144.276217
KLRK1	111.7383531	106.6124992	113.7440626	110.9126573	117.5029018	113.0759014	117.0443717
KMO	160.6586856	101.6946893	101.4173568	109.0628751	100.1010543	107.8626557	99.40379081
KNCN	115.3112345	122.9077177	124.2864323	122.6921262	131.3949998	120.399272	127.8071214
KNDC1	98.87238272	102.4422543	103.7094394	112.8126133	103.9261112	109.9282443	105.5205858
KNG1	4878.279229	88.63941099	114.9711117	89.57920691	94.46871521	89.50734808	90.60041663
KNTC1	481.0427013	965.1546124	473.610388	553.1458003	1270.335788	410.3832043	1099.222688
KPNA1	463.0379871	677.5287246	708.6484677	442.7178633	735.5442717	484.2737834	505.2825506
KPNA2	565.8706698	1561.856625	689.5387327	904.3831103	1258.313566	605.7553878	2016.03569
KPNA3	996.8833374	991.6881127	1698.235953	1065.636099	1165.093688	1546.537689	912.1839532
KPNA4	1950.491813	2019.588807	2174.259141	1830.206109	2330.609725	2394.2198	2474.611791
KPNA5	171.7446723	130.8208017	175.8937235	182.1010983	141.5950245	204.3538827	168.359481
KPNA6	887.3409031	951.9674152	1331.627677	827.3405306	969.9890351	903.4363336	1102.998765
KPNA7	100.8244623	95.31896084	98.20039438	101.5998729	98.57698111	102.8377978	94.20864997
KPNB1	4150.621958	5204.935646	6096.142319	5080.975498	6214.206809	5865.486308	6846.960699
KPRP	92.85838882	89.81303107	94.4880013	95.80164848	94.7292574	88.03042354	90.27335975
KPTN	140.9606379	157.1564689	147.3399167	147.8704401	159.8049075	167.6831895	211.1818871
KRAS	441.8024258	419.4621596	493.4386634	352.9482274	399.745362	378.6888384	463.0705886
KRBA1	481.409815	510.0202487	547.6320018	384.0276786	521.2337083	418.0566568	379.8011238
KRBA2	133.8086654	130.195929	147.5482123	191.8627619	145.2309919	237.5109709	126.7180309
KRCC1	483.0633078	492.4844259	523.7535564	638.1277715	483.0481593	651.4987297	388.0536622
KREMEN1	109.716005	104.5474435	108.7700507	110.4309171	104.3195926	113.9943336	111.3280513
KREMEN2	110.2098407	178.3130591	110.1166823	131.04778	146.1072594	118.5645227	149.7947311
KRI1	126.4047533	133.1242913	135.2966357	121.1309123	153.4678127	123.9696931	159.4344839
KRIT1	253.5029477	276.2344891	294.8449032	265.8434418	335.3185471	330.8334074	255.7671627
KRR1	196.751819	232.2939072	222.4353136	230.5222491	225.8101082	227.169371	220.9578656
KRT1	90.5492261	89.29071388	92.47719246	93.44690226	94.58216135	89.43956953	92.19041505
KRT10	1479.897961	1177.273538	1137.206358	1432.150984	1024.280489	1259.867346	1081.220199
KRT12	97.34338763	98.18235782	102.1692081	98.73514025	98.492699	104.3160959	94.58712753
KRT126P	124.283567	119.4706175	120.4930226	119.5982815	117.9597164	117.2846781	121.4980123
KRT13	88.56827785	89.8544946	90.23821952	99.63882476	96.09169741	88.96243308	94.85235824
KRT14	90.1588687	89.55869993	101.3253464	97.36461888	98.70852274	96.487307	90.93051479
KRT15	103.4411625	104.1693967	100.4052897	116.704992	99.61464331	132.3520958	100.2267063
KRT16	97.85721381	96.43407041	94.25079115	96.13107919	96.41052992	95.08750392	96.88209947
KRT17	99.78049009	92.77861752	100.6047484	102.806246	98.45401573	94.26417161	102.5861198
KRT17P3	141.9618541	170.9448384	180.6684239	118.4702631	178.3588455	124.3609133	107.2884083
KRT18	190.9569547	417.3441314	160.990454	212.4752537	239.2494362	273.8832395	335.5548215
KRT18P13	908.5545846	2360.088443	466.2018548	867.6529697	585.0232795	858.1358438	595.6575664
KRT18P17	172.4319766	359.0349955	126.4088937	161.8762282	145.9669293	169.4530282	145.4163946
KRT18P19	94.69599738	111.9403929	95.62635179	96.49893198	105.0610689	102.5281106	97.58355899
KRT18P26	96.27591871	101.1703879	96.31621851	96.11022523	96.14983301	97.77466942	94.84343407
KRT18P28	202.8764536	458.9209324	160.0136586	194.638489	166.1062738	203.1234113	172.8584181
KRT18P30	101.79034	106.2988093	103.5287998	106.9241191	106.6467749	107.1266007	99.48856742
KRT18P34	113.5271322	120.7715169	115.3910302	115.850541	115.9548027	117.3128876	118.5422376
KRT18P40	96.11589354	103.7900906	98.98718046	96.31634646	105.6156324	98.37173788	105.0009219
KRT18P42	101.5632034	110.0039158	101.660332	100.9779154	104.1450908	100.0725331	101.8752814
KRT18P44	91.38208293	94.69664271	91.67303363	92.04501089	91.316301	89.18691783	90.64589275
KRT18P50	98.06619696	103.1846605	101.6506028	98.22675866	103.1781168	100.9035642	98.36908766
KRT19	6597.668377	10118.99063	13424.86294	6401.289047	11413.92738	8448.675999	1986.041316
KRT2	90.95800599	94.16399648	91.0271073	91.27074982	93.97223285	91.00817203	90.37962496
KRT20	161.2539938	94.59859703	95.33084395	98.13128241	100.6121177	96.83119859	98.39985453
KRT222	212.4364402	135.3428368	350.8662127	125.9475159	169.8838411	120.3547339	108.5826452
KRT23	97.07386967	96.41851576	97.59407803	103.0512803	95.76537571	101.5011642	99.18903338
